order_id,timestamp,city,restaurant_id,cuisine,order_value,delivery_time_min,surge_applied
ORD140759,2025-01-01T18:16:00,Bangalore,R0263,Italian,374,41,0
ORD111578,2025-01-01T18:17:00,Mumbai,R0656,Fast Food,288,42,0
ORD118366,2025-01-01T18:19:00,Delhi,R0767,Biryani,181,44,0
ORD117387,2025-01-01T18:20:00,Mumbai,R0675,Italian,548,38,0
ORD122598,2025-01-01T18:20:00,Hyderabad,R0627,Fast Food,124,48,0
ORD106727,2025-01-01T18:22:00,Pune,R0341,Desserts,126,36,0
ORD133820,2025-01-01T18:22:00,Hyderabad,R0083,South Indian,258,40,0
ORD143349,2025-01-01T18:23:00,Bangalore,R0117,North Indian,340,52,0
ORD140962,2025-01-01T18:27:00,Delhi,R0254,Beverages,239,29,0
ORD109285,2025-01-01T18:28:00,Bangalore,R0365,Biryani,292,55,0
ORD100020,2025-01-01T18:31:00,Bangalore,R0315,Biryani,453,37,0
ORD138624,2025-01-01T18:31:00,Pune,R0132,Biryani,541,34,0
ORD108090,2025-01-01T18:32:00,Pune,R0644,Beverages,159,41,0
ORD142444,2025-01-01T18:32:00,Delhi,R0108,Desserts,121,35,0
ORD137006,2025-01-01T18:33:00,Hyderabad,R0249,Fast Food,371,16,0
ORD113343,2025-01-01T18:35:00,Mumbai,R0436,Continental,472,21,0
ORD132050,2025-01-01T18:36:00,Hyderabad,R0134,North Indian,573,54,0
ORD118810,2025-01-01T18:42:00,Chennai,R0506,Beverages,174,45,0
ORD102275,2025-01-01T18:45:00,Bangalore,R0350,North Indian,565,45,0
ORD132687,2025-01-01T18:51:00,Delhi,R0724,Italian,459,24,0
ORD126527,2025-01-01T18:51:00,Chennai,R0287,South Indian,275,17,0
ORD123693,2025-01-01T18:52:00,Chennai,R0079,South Indian,288,35,1
ORD133813,2025-01-01T18:55:00,Delhi,R0074,Italian,649,23,0
ORD114674,2025-01-01T18:55:00,Pune,R0250,Chinese,124,21,0
ORD119181,2025-01-01T18:58:00,Pune,R0580,Desserts,209,53,0
ORD134970,2025-01-01T18:59:00,Bangalore,R0399,Desserts,168,22,0
ORD113332,2025-01-01T18:59:00,Mumbai,R0788,Desserts,102,26,0
ORD146252,2025-01-01T18:59:00,Delhi,R0294,Italian,636,30,0
ORD146220,2025-01-01T19:01:00,Hyderabad,R0255,Fast Food,330,49,1
ORD119750,2025-01-01T19:01:00,Pune,R0629,Italian,606,25,1
ORD104745,2025-01-01T19:01:00,Bangalore,R0532,Biryani,386,49,1
ORD125783,2025-01-01T19:02:00,Delhi,R0688,Chinese,299,27,0
ORD143694,2025-01-01T19:03:00,Bangalore,R0160,Fast Food,261,45,0
ORD143564,2025-01-01T19:05:00,Pune,R0729,South Indian,190,35,1
ORD146319,2025-01-01T19:05:00,Chennai,R0755,Continental,473,23,0
ORD112593,2025-01-01T19:08:00,Kolkata,R0597,Italian,351,57,0
ORD125322,2025-01-01T19:12:00,Kolkata,R0519,South Indian,174,50,1
ORD149639,2025-01-01T19:12:00,Mumbai,R0756,Continental,612,63,1
ORD141678,2025-01-01T19:12:00,Mumbai,R0461,Desserts,263,27,0
ORD121863,2025-01-01T19:13:00,Kolkata,R0364,Biryani,326,27,0
ORD100379,2025-01-01T19:13:00,Mumbai,R0550,South Indian,153,61,1
ORD146847,2025-01-01T19:15:00,Mumbai,R0484,North Indian,351,49,0
ORD121004,2025-01-01T19:16:00,Pune,R0309,Desserts,136,22,1
ORD120594,2025-01-01T19:18:00,Bangalore,R0152,Fast Food,115,30,0
ORD100313,2025-01-01T19:19:00,Delhi,R0236,Beverages,104,46,0
ORD141535,2025-01-01T19:20:00,Pune,R0309,South Indian,80,65,1
ORD137767,2025-01-01T19:23:00,Mumbai,R0519,Fast Food,256,24,0
ORD115536,2025-01-01T19:24:00,Delhi,R0077,Continental,918,22,0
ORD147872,2025-01-01T19:25:00,Delhi,R0541,Italian,1000,19,0
ORD126781,2025-01-01T19:26:00,Bangalore,R0584,North Indian,383,49,0
ORD148681,2025-01-01T19:27:00,Kolkata,R0276,Beverages,201,30,0
ORD129132,2025-01-01T19:28:00,Pune,R0506,North Indian,411,44,0
ORD135339,2025-01-01T19:28:00,Delhi,R0169,Fast Food,301,58,1
ORD118874,2025-01-01T19:28:00,Delhi,R0651,Beverages,187,40,1
ORD103354,2025-01-01T19:30:00,Mumbai,R0645,South Indian,332,33,0
ORD116178,2025-01-01T19:31:00,Chennai,R0298,Beverages,122,44,0
ORD129274,2025-01-01T19:32:00,Bangalore,R0579,Continental,680,18,0
ORD148499,2025-01-01T19:34:00,Bangalore,R0198,Biryani,412,21,1
ORD143883,2025-01-01T19:34:00,Hyderabad,R0131,North Indian,496,44,1
ORD137229,2025-01-01T19:36:00,Bangalore,R0508,Italian,388,56,1
ORD108185,2025-01-01T19:36:00,Delhi,R0420,South Indian,283,39,1
ORD129314,2025-01-01T19:36:00,Mumbai,R0381,Biryani,204,51,1
ORD103676,2025-01-01T19:37:00,Kolkata,R0799,Chinese,263,56,1
ORD117652,2025-01-01T19:37:00,Chennai,R0626,Chinese,361,49,0
ORD111088,2025-01-01T19:39:00,Delhi,R0639,Italian,271,57,0
ORD145313,2025-01-01T19:40:00,Pune,R0413,Italian,640,34,0
ORD105798,2025-01-01T19:40:00,Kolkata,R0280,Beverages,80,80,0
ORD137889,2025-01-01T19:40:00,Hyderabad,R0134,Italian,661,34,0
ORD119895,2025-01-01T19:41:00,Bangalore,R0418,Fast Food,252,44,1
ORD133939,2025-01-01T19:42:00,Bangalore,R0542,Fast Food,174,38,0
ORD108540,2025-01-01T19:42:00,Mumbai,R0714,Desserts,249,36,1
ORD101795,2025-01-01T19:43:00,Hyderabad,R0073,Beverages,219,57,0
ORD120088,2025-01-01T19:43:00,Delhi,R0592,Biryani,394,30,1
ORD122913,2025-01-01T19:48:00,Bangalore,R0296,Italian,689,17,1
ORD123461,2025-01-01T19:49:00,Mumbai,R0464,Chinese,331,44,0
ORD143900,2025-01-01T19:50:00,Pune,R0271,Chinese,475,43,1
ORD101278,2025-01-01T19:50:00,Kolkata,R0008,South Indian,80,41,0
ORD119662,2025-01-01T19:52:00,Bangalore,R0535,Continental,786,28,0
ORD140306,2025-01-01T19:53:00,Hyderabad,R0403,Italian,458,63,0
ORD122708,2025-01-01T19:55:00,Delhi,R0301,Italian,573,29,1
ORD102328,2025-01-01T19:56:00,Mumbai,R0742,Biryani,320,33,1
ORD102268,2025-01-01T19:56:00,Mumbai,R0061,Italian,559,46,0
ORD109170,2025-01-01T19:56:00,Delhi,R0173,North Indian,392,34,1
ORD117004,2025-01-01T19:58:00,Bangalore,R0672,Continental,471,34,1
ORD104319,2025-01-01T20:01:00,Mumbai,R0067,Fast Food,294,41,1
ORD141596,2025-01-01T20:01:00,Hyderabad,R0463,Continental,952,33,0
ORD131301,2025-01-01T20:04:00,Chennai,R0652,North Indian,303,42,0
ORD143712,2025-01-01T20:05:00,Bangalore,R0583,Fast Food,268,66,0
ORD147282,2025-01-01T20:05:00,Hyderabad,R0513,Beverages,206,56,0
ORD124438,2025-01-01T20:08:00,Mumbai,R0706,South Indian,297,37,1
ORD135645,2025-01-01T20:08:00,Kolkata,R0281,Fast Food,208,46,1
ORD137807,2025-01-01T20:09:00,Mumbai,R0084,Biryani,203,42,0
ORD135219,2025-01-01T20:11:00,Kolkata,R0193,Desserts,161,46,1
ORD131992,2025-01-01T20:12:00,Bangalore,R0075,South Indian,94,55,0
ORD129836,2025-01-01T20:15:00,Kolkata,R0505,Continental,630,34,1
ORD144038,2025-01-01T20:16:00,Delhi,R0746,Italian,493,53,1
ORD130587,2025-01-01T20:16:00,Chennai,R0229,North Indian,455,38,0
ORD131532,2025-01-01T20:17:00,Kolkata,R0452,Fast Food,288,60,0
ORD124456,2025-01-01T20:18:00,Pune,R0421,Biryani,335,51,0
ORD110979,2025-01-01T20:18:00,Bangalore,R0104,Continental,389,29,1
ORD133981,2025-01-01T20:20:00,Bangalore,R0052,South Indian,270,33,0
ORD138894,2025-01-01T20:21:00,Hyderabad,R0782,Continental,624,38,0
ORD140899,2025-01-01T20:23:00,Delhi,R0482,Fast Food,275,70,1
ORD145279,2025-01-01T20:25:00,Hyderabad,R0409,Continental,476,30,0
ORD107048,2025-01-01T20:26:00,Bangalore,R0207,South Indian,272,57,1
ORD129492,2025-01-01T20:27:00,Chennai,R0237,Chinese,363,57,1
ORD146989,2025-01-01T20:28:00,Delhi,R0570,South Indian,316,47,0
ORD102585,2025-01-01T20:29:00,Chennai,R0454,Chinese,354,22,1
ORD137184,2025-01-01T20:29:00,Delhi,R0082,Chinese,215,31,0
ORD116783,2025-01-01T20:30:00,Mumbai,R0466,Biryani,492,15,1
ORD112025,2025-01-01T20:31:00,Mumbai,R0192,Biryani,543,41,0
ORD118637,2025-01-01T20:33:00,Mumbai,R0226,Beverages,121,42,1
ORD149796,2025-01-01T20:33:00,Mumbai,R0245,Fast Food,325,45,0
ORD138412,2025-01-01T20:36:00,Bangalore,R0028,Continental,821,56,1
ORD110673,2025-01-01T20:36:00,Mumbai,R0590,Continental,517,35,0
ORD123028,2025-01-01T20:36:00,Mumbai,R0186,Italian,524,54,0
ORD106048,2025-01-01T20:36:00,Mumbai,R0724,Beverages,235,42,0
ORD139233,2025-01-01T20:37:00,Mumbai,R0792,Biryani,310,28,1
ORD101560,2025-01-01T20:39:00,Hyderabad,R0619,South Indian,182,29,1
ORD143586,2025-01-01T20:43:00,Pune,R0252,South Indian,272,38,0
ORD138708,2025-01-01T20:44:00,Delhi,R0680,Continental,871,46,0
ORD133808,2025-01-01T20:45:00,Bangalore,R0299,Chinese,322,27,1
ORD122499,2025-01-01T20:45:00,Hyderabad,R0288,Fast Food,243,30,0
ORD123739,2025-01-01T20:45:00,Mumbai,R0285,South Indian,122,43,1
ORD109822,2025-01-01T20:46:00,Mumbai,R0433,Desserts,278,40,0
ORD115775,2025-01-01T20:46:00,Bangalore,R0082,South Indian,170,36,0
ORD141164,2025-01-01T20:46:00,Bangalore,R0504,Chinese,454,46,0
ORD149318,2025-01-01T20:47:00,Mumbai,R0723,Biryani,489,25,0
ORD148227,2025-01-01T20:47:00,Bangalore,R0231,Continental,448,31,0
ORD146255,2025-01-01T20:48:00,Hyderabad,R0707,Italian,617,40,0
ORD105611,2025-01-01T20:48:00,Kolkata,R0702,Fast Food,243,20,1
ORD131684,2025-01-01T20:48:00,Kolkata,R0066,Chinese,116,50,0
ORD132411,2025-01-01T20:51:00,Mumbai,R0448,South Indian,287,38,0
ORD110616,2025-01-01T20:53:00,Bangalore,R0044,Continental,477,50,1
ORD119830,2025-01-01T20:56:00,Mumbai,R0564,Chinese,609,57,1
ORD105542,2025-01-01T21:04:00,Mumbai,R0509,Continental,848,52,0
ORD105063,2025-01-01T21:07:00,Chennai,R0638,Biryani,419,23,0
ORD128341,2025-01-01T21:08:00,Bangalore,R0412,North Indian,319,69,0
ORD126938,2025-01-01T21:08:00,Hyderabad,R0164,Fast Food,128,34,1
ORD105519,2025-01-01T21:08:00,Delhi,R0785,Fast Food,264,44,0
ORD108337,2025-01-01T21:09:00,Delhi,R0675,Italian,491,44,0
ORD115103,2025-01-01T21:10:00,Delhi,R0693,Desserts,207,63,0
ORD148567,2025-01-01T21:11:00,Hyderabad,R0076,Fast Food,401,51,1
ORD130408,2025-01-01T21:11:00,Chennai,R0517,North Indian,222,45,1
ORD144171,2025-01-01T21:12:00,Hyderabad,R0259,Biryani,450,23,0
ORD147223,2025-01-01T21:12:00,Bangalore,R0049,Continental,230,16,0
ORD119934,2025-01-01T21:13:00,Delhi,R0100,Continental,608,46,0
ORD141570,2025-01-01T21:13:00,Hyderabad,R0233,Italian,581,61,1
ORD116743,2025-01-01T21:13:00,Pune,R0151,Continental,659,34,1
ORD115700,2025-01-01T21:14:00,Chennai,R0470,Desserts,142,32,0
ORD130968,2025-01-01T21:16:00,Bangalore,R0093,Desserts,191,59,1
ORD111990,2025-01-01T21:17:00,Mumbai,R0789,Fast Food,306,28,0
ORD121057,2025-01-01T21:18:00,Bangalore,R0102,North Indian,267,33,0
ORD145115,2025-01-01T21:19:00,Bangalore,R0092,Chinese,285,62,0
ORD146184,2025-01-01T21:20:00,Delhi,R0583,Italian,402,59,1
ORD119044,2025-01-01T21:23:00,Bangalore,R0059,Biryani,542,47,0
ORD103496,2025-01-01T21:24:00,Pune,R0601,North Indian,505,50,1
ORD138039,2025-01-01T21:26:00,Bangalore,R0187,Fast Food,144,45,0
ORD116384,2025-01-01T21:26:00,Chennai,R0442,Fast Food,156,36,0
ORD126836,2025-01-01T21:28:00,Bangalore,R0733,South Indian,283,44,1
ORD122142,2025-01-01T21:29:00,Bangalore,R0576,Fast Food,109,59,1
ORD130730,2025-01-01T21:29:00,Hyderabad,R0598,Italian,687,31,1
ORD107541,2025-01-01T21:31:00,Bangalore,R0125,Italian,526,52,0
ORD144775,2025-01-01T21:31:00,Mumbai,R0714,Chinese,358,30,1
ORD109609,2025-01-01T21:33:00,Pune,R0030,Fast Food,318,44,0
ORD148468,2025-01-01T21:34:00,Delhi,R0452,Italian,364,59,0
ORD108401,2025-01-01T21:34:00,Chennai,R0494,South Indian,223,27,1
ORD134604,2025-01-01T21:36:00,Bangalore,R0753,Italian,347,50,0
ORD128472,2025-01-01T21:37:00,Bangalore,R0443,Biryani,276,40,0
ORD126776,2025-01-01T21:37:00,Delhi,R0099,Biryani,617,43,1
ORD119076,2025-01-01T21:38:00,Mumbai,R0461,South Indian,281,36,0
ORD134517,2025-01-01T21:39:00,Hyderabad,R0520,Desserts,142,46,0
ORD135488,2025-01-01T21:40:00,Delhi,R0054,Fast Food,156,18,0
ORD126059,2025-01-01T21:40:00,Kolkata,R0144,Continental,795,26,0
ORD115955,2025-01-01T21:43:00,Delhi,R0363,South Indian,277,39,1
ORD106366,2025-01-01T21:45:00,Delhi,R0064,Fast Food,122,63,0
ORD103082,2025-01-01T21:48:00,Bangalore,R0532,North Indian,590,27,1
ORD112546,2025-01-01T21:49:00,Mumbai,R0393,Continental,696,50,1
ORD126560,2025-01-01T21:51:00,Mumbai,R0170,Beverages,105,75,0
ORD107363,2025-01-01T21:52:00,Mumbai,R0313,South Indian,248,48,1
ORD137787,2025-01-01T21:52:00,Bangalore,R0318,North Indian,359,50,0
ORD143762,2025-01-01T21:52:00,Bangalore,R0334,Biryani,371,65,1
ORD138806,2025-01-01T21:54:00,Hyderabad,R0525,Beverages,154,66,1
ORD100067,2025-01-01T21:55:00,Pune,R0713,South Indian,149,66,1
ORD101508,2025-01-01T21:55:00,Bangalore,R0312,North Indian,177,18,1
ORD133414,2025-01-01T21:57:00,Kolkata,R0498,Fast Food,222,30,0
ORD138504,2025-01-01T22:09:00,Hyderabad,R0294,Italian,654,18,0
ORD102679,2025-01-01T22:16:00,Chennai,R0588,South Indian,80,31,0
ORD143230,2025-01-01T22:17:00,Mumbai,R0736,Biryani,368,18,0
ORD103630,2025-01-01T22:24:00,Delhi,R0267,Fast Food,423,35,0
ORD139264,2025-01-01T22:26:00,Mumbai,R0609,Biryani,485,53,0
ORD127502,2025-01-01T22:27:00,Pune,R0778,Fast Food,449,39,0
ORD133262,2025-01-01T22:27:00,Chennai,R0173,Beverages,133,45,1
ORD133143,2025-01-01T22:28:00,Delhi,R0404,Beverages,143,26,0
ORD106568,2025-01-01T22:28:00,Pune,R0604,Italian,444,24,0
ORD108956,2025-01-01T22:29:00,Bangalore,R0712,Desserts,165,34,0
ORD120508,2025-01-01T22:40:00,Mumbai,R0793,Beverages,198,50,0
ORD127546,2025-01-01T22:40:00,Chennai,R0008,Fast Food,297,32,0
ORD140835,2025-01-01T22:44:00,Pune,R0034,Biryani,210,32,0
ORD119390,2025-01-01T22:54:00,Chennai,R0277,North Indian,465,22,0
ORD102088,2025-01-01T23:02:00,Chennai,R0720,Fast Food,249,38,0
ORD141670,2025-01-01T23:04:00,Delhi,R0210,Italian,554,15,0
ORD143190,2025-01-01T23:05:00,Bangalore,R0098,Beverages,151,24,0
ORD102195,2025-01-01T23:10:00,Chennai,R0068,Continental,684,44,0
ORD127891,2025-01-01T23:24:00,Mumbai,R0037,South Indian,210,22,0
ORD136296,2025-01-01T23:47:00,Bangalore,R0058,Desserts,260,41,0
ORD133198,2025-01-01T23:49:00,Pune,R0513,Continental,513,51,1
ORD110177,2025-01-01T23:57:00,Delhi,R0670,Beverages,157,15,0
ORD122472,2025-01-01T23:59:00,Mumbai,R0050,Chinese,382,47,0
ORD136610,2025-01-02T00:00:00,Hyderabad,R0311,Biryani,423,53,0
ORD110420,2025-01-02T00:07:00,Bangalore,R0145,North Indian,416,46,0
ORD101944,2025-01-02T00:24:00,Mumbai,R0177,Biryani,378,45,0
ORD107990,2025-01-02T00:34:00,Chennai,R0381,Desserts,80,29,0
ORD105991,2025-01-02T00:53:00,Pune,R0452,Biryani,80,31,0
ORD143683,2025-01-02T00:55:00,Delhi,R0703,Desserts,154,46,0
ORD118971,2025-01-02T01:04:00,Delhi,R0075,Continental,514,15,0
ORD136222,2025-01-02T01:04:00,Bangalore,R0114,Italian,441,42,0
ORD102355,2025-01-02T01:11:00,Bangalore,R0031,North Indian,299,42,0
ORD100672,2025-01-02T01:13:00,Mumbai,R0628,South Indian,293,17,0
ORD106747,2025-01-02T01:15:00,Bangalore,R0468,Biryani,395,38,0
ORD100409,2025-01-02T01:21:00,Pune,R0490,Fast Food,257,47,0
ORD114089,2025-01-02T01:32:00,Mumbai,R0045,Chinese,326,25,0
ORD145085,2025-01-02T02:01:00,Bangalore,R0257,Chinese,476,35,0
ORD121855,2025-01-02T02:11:00,Hyderabad,R0080,Desserts,335,41,0
ORD115793,2025-01-02T02:53:00,Kolkata,R0717,Desserts,128,38,0
ORD117567,2025-01-02T03:05:00,Delhi,R0387,Chinese,184,32,0
ORD147594,2025-01-02T03:15:00,Pune,R0673,South Indian,270,39,0
ORD127340,2025-01-02T03:25:00,Hyderabad,R0366,Biryani,385,21,0
ORD144146,2025-01-02T03:25:00,Bangalore,R0207,Chinese,387,24,0
ORD146125,2025-01-02T03:44:00,Bangalore,R0217,Biryani,144,38,1
ORD130719,2025-01-02T03:52:00,Pune,R0021,Italian,542,27,0
ORD116639,2025-01-02T03:56:00,Mumbai,R0475,Italian,687,44,0
ORD149898,2025-01-02T04:10:00,Hyderabad,R0406,Continental,456,46,0
ORD108673,2025-01-02T04:15:00,Chennai,R0204,Biryani,282,43,0
ORD118697,2025-01-02T04:19:00,Delhi,R0419,Continental,579,23,0
ORD125124,2025-01-02T04:24:00,Mumbai,R0127,Continental,746,44,0
ORD103057,2025-01-02T04:29:00,Bangalore,R0771,Desserts,166,22,0
ORD105658,2025-01-02T04:45:00,Mumbai,R0517,Fast Food,329,39,0
ORD133254,2025-01-02T04:49:00,Pune,R0773,Biryani,247,34,0
ORD108783,2025-01-02T04:58:00,Mumbai,R0134,Fast Food,375,29,0
ORD118150,2025-01-02T05:02:00,Mumbai,R0611,Beverages,181,15,0
ORD138370,2025-01-02T05:05:00,Kolkata,R0036,Desserts,107,33,0
ORD127054,2025-01-02T05:21:00,Delhi,R0767,Beverages,166,33,0
ORD126217,2025-01-02T05:24:00,Mumbai,R0707,Continental,621,39,0
ORD107505,2025-01-02T05:42:00,Hyderabad,R0756,Chinese,283,53,0
ORD148992,2025-01-02T05:42:00,Mumbai,R0363,Beverages,94,36,0
ORD125029,2025-01-02T05:47:00,Kolkata,R0130,Italian,333,53,0
ORD126179,2025-01-02T05:50:00,Bangalore,R0297,Continental,621,38,0
ORD102625,2025-01-02T05:58:00,Chennai,R0733,South Indian,145,28,0
ORD105330,2025-01-02T05:59:00,Hyderabad,R0459,Italian,775,37,0
ORD114921,2025-01-02T06:00:00,Kolkata,R0690,Beverages,80,35,0
ORD105828,2025-01-02T06:08:00,Delhi,R0108,Italian,786,48,0
ORD130918,2025-01-02T06:22:00,Delhi,R0342,Fast Food,262,39,0
ORD118647,2025-01-02T06:22:00,Hyderabad,R0766,South Indian,120,36,0
ORD111754,2025-01-02T06:29:00,Delhi,R0122,Beverages,144,41,0
ORD112165,2025-01-02T06:29:00,Pune,R0589,Biryani,721,39,0
ORD132741,2025-01-02T06:32:00,Chennai,R0366,South Indian,281,34,0
ORD116116,2025-01-02T06:33:00,Mumbai,R0555,Beverages,152,44,0
ORD134948,2025-01-02T06:33:00,Delhi,R0379,Chinese,164,38,0
ORD111881,2025-01-02T06:42:00,Kolkata,R0268,Biryani,288,37,0
ORD121005,2025-01-02T06:51:00,Kolkata,R0436,Italian,501,42,0
ORD133009,2025-01-02T06:51:00,Bangalore,R0401,Desserts,286,21,0
ORD140944,2025-01-02T06:52:00,Mumbai,R0712,Biryani,505,39,0
ORD113370,2025-01-02T06:55:00,Pune,R0181,South Indian,281,15,0
ORD135057,2025-01-02T06:57:00,Mumbai,R0280,Beverages,220,36,0
ORD142586,2025-01-02T07:01:00,Bangalore,R0059,Continental,263,36,0
ORD123308,2025-01-02T07:08:00,Mumbai,R0273,Desserts,184,25,0
ORD132142,2025-01-02T07:11:00,Pune,R0187,Fast Food,135,49,0
ORD132604,2025-01-02T07:21:00,Bangalore,R0155,Continental,275,32,0
ORD127423,2025-01-02T07:22:00,Hyderabad,R0798,North Indian,231,27,0
ORD112008,2025-01-02T07:35:00,Hyderabad,R0660,Beverages,141,36,0
ORD135590,2025-01-02T07:38:00,Mumbai,R0503,South Indian,252,35,0
ORD123863,2025-01-02T07:40:00,Kolkata,R0020,Italian,685,19,0
ORD138856,2025-01-02T07:41:00,Hyderabad,R0603,Chinese,205,15,0
ORD140086,2025-01-02T07:41:00,Mumbai,R0008,Biryani,283,39,0
ORD100757,2025-01-02T07:42:00,Mumbai,R0020,Biryani,349,33,0
ORD122988,2025-01-02T07:49:00,Kolkata,R0294,Desserts,201,23,0
ORD110188,2025-01-02T07:49:00,Bangalore,R0488,Beverages,154,15,0
ORD125335,2025-01-02T08:08:00,Kolkata,R0055,Desserts,175,30,0
ORD125840,2025-01-02T08:15:00,Mumbai,R0463,Biryani,320,33,0
ORD122931,2025-01-02T08:15:00,Chennai,R0365,Italian,402,60,0
ORD107874,2025-01-02T08:17:00,Kolkata,R0144,Beverages,215,28,0
ORD142364,2025-01-02T08:22:00,Bangalore,R0254,Desserts,138,48,0
ORD132961,2025-01-02T08:22:00,Pune,R0356,South Indian,144,16,0
ORD124300,2025-01-02T08:23:00,Pune,R0101,Continental,690,17,0
ORD143992,2025-01-02T08:23:00,Mumbai,R0639,South Indian,317,25,0
ORD105520,2025-01-02T08:24:00,Bangalore,R0093,South Indian,181,21,0
ORD132404,2025-01-02T08:36:00,Hyderabad,R0785,Chinese,236,28,0
ORD109006,2025-01-02T08:41:00,Mumbai,R0301,Beverages,252,28,0
ORD113495,2025-01-02T08:41:00,Bangalore,R0636,South Indian,258,26,0
ORD133797,2025-01-02T08:46:00,Chennai,R0382,Continental,489,38,0
ORD139225,2025-01-02T08:47:00,Pune,R0239,Fast Food,148,15,0
ORD127129,2025-01-02T08:48:00,Delhi,R0516,Biryani,239,30,0
ORD104746,2025-01-02T08:56:00,Chennai,R0302,South Indian,186,39,0
ORD118480,2025-01-02T08:59:00,Mumbai,R0729,Continental,735,15,0
ORD140080,2025-01-02T09:00:00,Hyderabad,R0031,Italian,635,41,0
ORD106477,2025-01-02T09:00:00,Mumbai,R0083,Beverages,217,23,0
ORD121866,2025-01-02T09:01:00,Bangalore,R0720,Chinese,80,32,0
ORD128554,2025-01-02T09:01:00,Hyderabad,R0315,South Indian,314,36,0
ORD137128,2025-01-02T09:07:00,Mumbai,R0559,Biryani,80,47,0
ORD145386,2025-01-02T09:14:00,Kolkata,R0643,Chinese,383,26,0
ORD141183,2025-01-02T09:20:00,Bangalore,R0586,South Indian,189,15,0
ORD105072,2025-01-02T09:21:00,Kolkata,R0442,South Indian,237,48,0
ORD143898,2025-01-02T09:26:00,Mumbai,R0171,Chinese,379,36,0
ORD134397,2025-01-02T09:27:00,Kolkata,R0222,Desserts,247,29,0
ORD102956,2025-01-02T09:28:00,Pune,R0218,North Indian,547,39,1
ORD149715,2025-01-02T09:36:00,Mumbai,R0218,Chinese,141,36,0
ORD144266,2025-01-02T09:36:00,Chennai,R0759,Italian,470,38,0
ORD147186,2025-01-02T09:36:00,Mumbai,R0672,South Indian,121,42,0
ORD125602,2025-01-02T09:40:00,Hyderabad,R0650,Continental,661,26,0
ORD106223,2025-01-02T09:41:00,Delhi,R0467,North Indian,274,20,0
ORD118431,2025-01-02T09:44:00,Mumbai,R0609,Fast Food,234,30,0
ORD135881,2025-01-02T10:01:00,Bangalore,R0558,Beverages,150,43,0
ORD121942,2025-01-02T10:02:00,Hyderabad,R0142,South Indian,242,46,0
ORD127465,2025-01-02T10:12:00,Bangalore,R0136,South Indian,287,45,0
ORD125550,2025-01-02T10:12:00,Bangalore,R0425,Fast Food,229,27,0
ORD111487,2025-01-02T10:13:00,Bangalore,R0145,Biryani,537,41,0
ORD134658,2025-01-02T10:15:00,Bangalore,R0722,Italian,353,33,0
ORD145088,2025-01-02T10:17:00,Delhi,R0292,Chinese,357,27,0
ORD133983,2025-01-02T10:18:00,Kolkata,R0772,North Indian,339,25,0
ORD114463,2025-01-02T10:21:00,Mumbai,R0401,Desserts,193,25,0
ORD102837,2025-01-02T10:22:00,Bangalore,R0424,Beverages,86,35,0
ORD106302,2025-01-02T10:23:00,Hyderabad,R0563,Biryani,468,39,0
ORD101639,2025-01-02T10:26:00,Mumbai,R0482,Beverages,164,41,0
ORD121620,2025-01-02T10:29:00,Pune,R0630,Italian,359,33,0
ORD110330,2025-01-02T10:29:00,Kolkata,R0319,Beverages,225,39,0
ORD111829,2025-01-02T10:31:00,Bangalore,R0309,Chinese,406,29,0
ORD116947,2025-01-02T10:33:00,Mumbai,R0257,Beverages,240,50,0
ORD140755,2025-01-02T10:38:00,Hyderabad,R0484,Continental,779,40,0
ORD105534,2025-01-02T10:43:00,Delhi,R0684,North Indian,576,39,0
ORD120262,2025-01-02T10:46:00,Bangalore,R0076,Beverages,182,40,0
ORD148900,2025-01-02T10:49:00,Bangalore,R0368,North Indian,223,31,0
ORD128306,2025-01-02T10:49:00,Pune,R0459,South Indian,197,29,0
ORD113683,2025-01-02T10:53:00,Pune,R0572,North Indian,399,31,0
ORD145383,2025-01-02T10:58:00,Hyderabad,R0193,Italian,717,15,0
ORD132076,2025-01-02T11:03:00,Bangalore,R0328,North Indian,276,31,0
ORD147366,2025-01-02T11:08:00,Mumbai,R0047,Chinese,280,34,0
ORD117374,2025-01-02T11:08:00,Hyderabad,R0638,Continental,523,37,0
ORD129953,2025-01-02T11:15:00,Mumbai,R0232,Italian,497,15,1
ORD135066,2025-01-02T11:15:00,Pune,R0207,Biryani,536,25,0
ORD103153,2025-01-02T11:23:00,Bangalore,R0161,Beverages,114,45,0
ORD101714,2025-01-02T11:23:00,Delhi,R0337,North Indian,439,48,0
ORD135848,2025-01-02T11:27:00,Mumbai,R0747,Biryani,324,27,0
ORD100336,2025-01-02T11:29:00,Mumbai,R0017,Desserts,158,30,0
ORD132157,2025-01-02T11:31:00,Mumbai,R0725,Fast Food,324,31,0
ORD122996,2025-01-02T11:32:00,Hyderabad,R0378,North Indian,360,38,0
ORD100511,2025-01-02T11:38:00,Pune,R0727,Continental,575,60,0
ORD105669,2025-01-02T11:39:00,Pune,R0376,Biryani,785,41,0
ORD117889,2025-01-02T11:42:00,Hyderabad,R0515,South Indian,199,25,0
ORD135546,2025-01-02T11:45:00,Mumbai,R0174,North Indian,364,15,0
ORD118713,2025-01-02T11:46:00,Kolkata,R0227,Continental,688,23,0
ORD101599,2025-01-02T11:47:00,Pune,R0016,Beverages,139,40,0
